seconds,latitude,longitude,flightId,arrival_progress,parking_progress,pushback_progress,test,departure_progress,disembarkation_progress,boarding_progress,baggage_unloading_progress,baggage_loading_progress,cleaning_progress,refueling_progress,catering_load_progress,cabin_ready_check_progress,load_sheet_progress,door_close_progress,pushback_start_progress
1126,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1127,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1128,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1129,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1130,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1131,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1132,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1133,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1134,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1135,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1136,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1137,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1138,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1139,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1140,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1141,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1142,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1143,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1144,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1145,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1146,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1147,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1148,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1149,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1150,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1151,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1152,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1153,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1154,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1155,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1156,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1157,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1158,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1159,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1160,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1161,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1162,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1163,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1164,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1165,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1166,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1167,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1168,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1169,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1170,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1171,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1172,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1173,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1174,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1175,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1176,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1177,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1178,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1179,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1180,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1181,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1182,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1183,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1184,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1185,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1186,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1187,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1188,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1189,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1190,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1191,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1192,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1193,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1194,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1195,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1196,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1197,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1198,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1199,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1200,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1201,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1202,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1203,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1204,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1205,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1206,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1207,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1208,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1209,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1210,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1211,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1212,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1213,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1214,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1215,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1216,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1217,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1218,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1219,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1220,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1221,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1222,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1223,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1224,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1225,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1226,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1227,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1228,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1229,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1230,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1231,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1232,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1233,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1234,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1235,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1236,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1237,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1238,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1239,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1240,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1241,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1242,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1243,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1244,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1245,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1246,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1247,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1248,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1249,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1250,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1251,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1252,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1253,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1254,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1255,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1256,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1257,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1258,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1259,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1260,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1261,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1262,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1263,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1264,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1265,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1266,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1267,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1268,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1269,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1270,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1271,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1272,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1273,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1274,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1275,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1276,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1277,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1278,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1279,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1280,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1281,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1282,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1283,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1284,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1285,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1286,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1287,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1288,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1289,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1290,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1291,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1292,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1293,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1294,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1295,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1296,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1297,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1298,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1299,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1300,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1301,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1302,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1303,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1304,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1305,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1306,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1307,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1308,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1309,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1310,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1311,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1312,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1313,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1314,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1315,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1316,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1317,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1318,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1319,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1320,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1321,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1322,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1323,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1324,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1325,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1326,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1327,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1328,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1329,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1330,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1331,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1332,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1333,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1334,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1335,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1336,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1337,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1338,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1339,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1340,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1341,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1342,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1343,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1344,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1345,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1346,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1347,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1348,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1349,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1350,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1351,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1352,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1353,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1354,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1355,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1356,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1357,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1358,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1359,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1360,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1361,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1362,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1363,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1364,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1365,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1366,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1367,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1368,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1369,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1370,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1371,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1372,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1373,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1374,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1375,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1376,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1377,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1378,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1379,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1380,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1381,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1382,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1383,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1384,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1385,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1386,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1387,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1388,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1389,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1390,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1391,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1392,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1393,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1394,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1395,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1396,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1397,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1398,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1399,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1400,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1401,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1402,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1403,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1404,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1405,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1406,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1407,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1408,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1409,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1410,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1411,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1412,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1413,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1414,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1415,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1416,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1417,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1418,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1419,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1420,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1421,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1422,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1423,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1424,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1425,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1426,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1427,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1428,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1429,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1430,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1431,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1432,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1433,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1434,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1435,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1436,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1437,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1438,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1439,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1440,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1441,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1442,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1443,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1444,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1445,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1446,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1447,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1448,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1449,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1450,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1451,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1452,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1453,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1454,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1455,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1456,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1457,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1458,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1459,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1460,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1461,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1462,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1463,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1464,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1465,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1466,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1467,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1468,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1469,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1470,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
1471,43.68050126882498,-79.61339669,vehicle3,,,,,,,,,,,,,,,,
